pc	M	R	C	k2	j3
3.783462617131932968e-09	1.722767793919475876e+00	8.408258793607961579e+00	3.025456473123998014e-01	1.001393281662791949e-02	0.000000000000000000e+00
3.962688638701478467e-09	1.714983681048525721e+00	8.363976876085180479e+00	3.027731808509678268e-01	9.845411381868523007e-03	0.000000000000000000e+00
4.150404757850472502e-09	1.707101773249511956e+00	8.320306885628985683e+00	3.029634958660526456e-01	9.684702071307194418e-03	0.000000000000000000e+00
4.347013158125017173e-09	1.699131026662231925e+00	8.277263986823699682e+00	3.031170034655924495e-01	9.531561027335301584e-03	0.000000000000000000e+00
4.552935074866938773e-09	1.691080283015587771e+00	8.234863010286392893e+00	3.032341307473965797e-01	9.385756158239503405e-03	0.000000000000000000e+00
4.768611697714474181e-09	1.682958263273709676e+00	8.193118429850693829e+00	3.033153212815563604e-01	9.247064241739487087e-03	0.000000000000000000e+00
4.994505115855140358e-09	1.674773532474634674e+00	8.152044194658531140e+00	3.033610357325629558e-01	9.115269331587412538e-03	0.000000000000000000e+00
5.231099308056257792e-09	1.666534462600011368e+00	8.111653575894081314e+00	3.033717515356869621e-01	8.990163283401218092e-03	0.000000000000000000e+00
5.478901179593956120e-09	1.658249294371572535e+00	8.071959510042425734e+00	3.033479619266289395e-01	8.871543974666438667e-03	0.000000000000000000e+00
5.738441648302404521e-09	1.649926138291704758e+00	8.032974615134932606e+00	3.032901760548139536e-01	8.759218845614705901e-03	0.000000000000000000e+00
6.010276782070388176e-09	1.641572979995435722e+00	7.994711201852656046e+00	3.031989200340658441e-01	8.653003819974233735e-03	0.000000000000000000e+00
6.294988990221888141e-09	1.633197672960828628e+00	7.957181239035433507e+00	3.030747373568745684e-01	8.552721269006927085e-03	0.000000000000000000e+00
6.593188271333541710e-09	1.624807937637564814e+00	7.920396344822085766e+00	3.029181894733481983e-01	8.458200348732120358e-03	0.000000000000000000e+00
6.905513520162316861e-09	1.616411355976054898e+00	7.884367759186021729e+00	3.027298561755230044e-01	8.369277079502995820e-03	0.000000000000000000e+00
